"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RAD51|5888",-0.543960622048055,7.0409298620933,-4.7149477354226,2.73024789869713e-06,9.67930094357336e-05,4.33520084453636
"SALL4|57167",-0.627221911380998,4.43006341043347,-4.71337976585504,2.75092666951388e-06,9.71946080703463e-05,4.32817659678288
"FABP4|2167",1.46323341268227,8.2881574261016,4.7107869529767,2.78545193832736e-06,9.79018654365234e-05,4.31656613344323
"SVEP1|79987",0.781912227367921,8.58554976514073,4.703218603415,2.88862815491805e-06,0.000100828063786752,4.28271055144243
"EDN3|1908",1.17873939449444,3.10372799691267,4.70214943614348,2.90349642343688e-06,0.000101172607732323,4.27793204202475
"NKAIN1|79570",-1.19350612835024,7.68469416687878,-4.69819569847416,2.95911996784551e-06,0.00010293364905332,4.26027035685727
"SCN11A|11280",0.562222897934418,2.88721001280008,4.68897912084854,3.09278706017552e-06,0.000107031579544023,4.21915444304926
"CX3CL1|6376",0.713838130453211,9.96260248480384,4.67720186287754,3.27204931248817e-06,0.00011284946904825,4.1667278466889
"PRC1|9055",-0.521784438733672,9.68177761480018,-4.67267149137872,3.34362962411618e-06,0.000114926624346744,4.14659453709186
"TLCD1|116238",-0.517207284770149,7.38068359035612,-4.67181692998824,3.357299308632e-06,0.000115200888988567,4.14279890117116
"PGM5|5239",0.767080896737734,6.63936567684299,4.6677932162983,3.422387684893e-06,0.000117037565338951,4.12493605195911
"INHBA|3624",-0.714544507559701,7.62119213999784,-4.66702254417853,3.43499173189379e-06,0.000117270501875531,4.12151642040558
"FAM83D|81610",-0.699920291655186,7.72072480166448,-4.66621190907885,3.44829745339433e-06,0.000117526568929239,4.11792004958781
"AKR1C1|1645",1.01869312378159,6.82262196777797,4.66223739376346,3.51425432247038e-06,0.000119363968633025,4.10029584632208
"EPHB1|2047",0.748801984087558,5.50244227568226,4.66154952709154,3.52579171363543e-06,0.000119363968633025,4.09724710051472
"ANXA1|301",0.558333244780659,11.3261119662203,4.65634165119214,3.61432958068047e-06,0.00012215709909996,4.07417888936032
"LRRTM2|26045",0.584770909277802,3.18459143186357,4.65246943689247,3.68153967398071e-06,0.000123808589202225,4.0570430150873
"C9orf125|84302",0.51662072986609,4.92724052720227,4.64686608732175,3.78092522806178e-06,0.000126311602709754,4.03227050408646
"PKHD1L1|93035",0.805357742011038,2.59426802387342,4.64560741937363,3.80360160113015e-06,0.000126697043554386,4.02670985188541
"STAB2|55576",0.810460188891854,2.31696354936803,4.64545374664694,3.80637912078508e-06,0.000126697043554386,4.02603104227267
"CNTN6|27255",0.557933593484977,1.37788387766178,4.6451852141487,3.81123731907242e-06,0.000126697043554386,4.0248449210079
"MRGPRX3|117195",0.767844056126422,1.9609934627783,4.64362100244147,3.83965503363971e-06,0.000127054043100111,4.01793702938736
"PTCHD3|374308",0.752912331616791,1.51140386410458,4.63883698041685,3.92783624751422e-06,0.000129509845001507,3.99682363319394
"PCDH9|5101",0.80438981994397,3.90618586413092,4.63649858625592,3.97164264300957e-06,0.000130481109455862,3.98651116604311
"NLGN1|22871",0.790847517951598,2.65042467013706,4.63623400954231,3.97662852725446e-06,0.000130481109455862,3.98534468028897
"AKAP6|9472",0.539126217308629,5.77436685743549,4.63221731292267,4.0530640653093e-06,0.000132629052513449,3.96764341658885
"LALBA|3906",0.828400883743021,0.707832952868335,4.63179205242161,4.06123858786789e-06,0.000132629052513449,3.96577018971037
"C6orf138|442213",0.51741036499921,3.47181240076019,4.62933866109899,4.10870845936653e-06,0.000133516537335273,3.95496648885337
"C1QTNF7|114905",0.801134007057936,4.78053650667314,4.62788669454105,4.13705241444229e-06,0.000133730048008311,3.94857522957965
"GABRD|2563",-0.631460908848211,5.43350263582228,-4.62716416251422,4.15122684434096e-06,0.000133730048008311,3.94539550907952
"MYBL2|4605",-0.82621267055334,8.99806623214502,-4.62710904163073,4.15231010145518e-06,0.000133730048008311,3.94515295255062
"CLCA4|22802",0.840683588788736,1.85244553649778,4.62511586980773,4.19166344579825e-06,0.000134698772159025,3.93638396980515
"BMX|660",0.790826503376577,3.79328834635187,4.6223214902407,4.24743897191412e-06,0.000136274805049765,3.92409617364724
"GINS2|51659",-0.513966396379513,8.12981429276516,-4.62003564282386,4.29359310320651e-06,0.000137434809551807,3.91404986226653
"MND1|84057",-0.670787139179788,5.35577317558638,-4.61755112019642,4.34430441955836e-06,0.00013850463460466,3.90313578546696
"FMO2|2327",0.975970079429162,7.76035220155434,4.6145458296803,4.40641324670074e-06,0.000139923059776976,3.88994160150873
"SNTG2|54221",0.640438077713161,1.57282102359947,4.60743793589408,4.5567168352418e-06,0.000144141769264797,3.85876851752312
"FN1|2335",-0.650875111437979,15.7631972902956,-4.60604733273728,4.58669224162533e-06,0.000144730145392426,3.85267514950344
"GHR|2690",0.717033356247369,8.11526533582007,4.6051062469119,4.60708521526337e-06,0.00014482987606057,3.84855248656059
"OR2L13|284521",0.503723031550214,1.09694254400506,4.59732059742024,4.77916597945717e-06,0.000149312060577331,3.81447653790681
"PLAC9|219348",0.796317402897028,5.84927781566936,4.59480923304916,4.83597592022686e-06,0.000150390679731172,3.80349670648127
"C6orf142|90523",0.569817713785953,1.4044989735471,4.59240994744216,4.89085507883478e-06,0.00015150431430613,3.79301227464346
"DEFB132|400830",0.9245616300418,2.74096741334502,4.59162324769911,4.90897902503849e-06,0.00015150431430613,3.78957568864296
"ADAM33|80332",0.849874305518058,5.77251673612497,4.5912896208721,4.91668453598381e-06,0.00015150431430613,3.78811845810969
"PTTG1|9232",-0.614244621396898,8.14266748510452,-4.5912895010516,4.91668730546442e-06,0.00015150431430613,3.78811793477032
"GPR44|11251",0.531246853570501,2.84730454107919,4.58883160937916,4.97381387044602e-06,0.000153031704874133,3.77738537934748
"FAM196B|100131897",0.893293848167871,3.08376498185622,4.58661453014727,5.02588903736374e-06,0.000154399277027965,3.76770908593933
"SCARA5|286133",1.22151765261626,4.6140300599929,4.58472262814294,5.07073944876397e-06,0.000155182136529725,3.75945556026919
"EGR1|1958",0.733738309491294,11.6970791453429,4.58282326617887,5.11615264447756e-06,0.000156223997416966,3.75117278201296
"CDO1|1036",0.858097071942813,5.85481387083252,4.58176865205599,5.14153628840362e-06,0.000156762653853511,3.74657522240748
"GSTM5|2949",0.916294186780313,5.17549855358257,4.58002301546471,5.18381782505011e-06,0.000157577164967176,3.73896740525324
"C6|729",1.03917404753871,3.63338976633757,4.57638389658876,5.27303642594512e-06,0.000159809315034819,3.72311639056372
"EFCAB1|79645",0.814123051417256,3.1138109575584,4.57247879260455,5.37041312551081e-06,0.000162333056777737,3.70612028776969
"CRYAB|1410",0.941683300563972,9.14101338165726,4.57236445983949,5.3732899153249e-06,0.000162333056777737,3.70562288979807
"CTXN1|404217",-0.610593649632854,8.29736804151214,-4.57208353927584,5.38036458868173e-06,0.000162333056777737,3.70440081217947
"UBE2T|29089",-0.583944780949661,8.20285272213252,-4.57114001587931,5.4041916058015e-06,0.000162809314076564,3.70029676797199
"LOC145820|145820",0.568206637828719,2.76411210001633,4.5652125097138,5.5562104590477e-06,0.000167140387434503,3.67453251729969
"DNASE1L3|1776",0.848809299906254,3.73363618863071,4.55791455267001,5.74901131382043e-06,0.000172172683503394,3.64285566796597
"F10|2159",0.65855214186354,4.74430389184916,4.55651016749972,5.78684152101739e-06,0.000172829283462648,3.63676551183607
"ADCYAP1R1|117",0.661928862828649,1.74774058503302,4.55317806809997,5.87755593667789e-06,0.000174986941085359,3.6223229885001
"PTPRQ|374462",0.915615915968681,2.20496593722952,4.55277300712348,5.88867594173281e-06,0.00017506056452332,3.62056800036218
"PI15|51050",1.12016448154216,7.566735113063,4.54871235926818,6.0012715115093e-06,0.000177885419839686,3.60298292424171
"SBK1|388228",-0.547871147482123,9.14775590690728,-4.54819459727228,6.01577570631483e-06,0.000178054647915707,3.60074178438844
"ORC1L|4998",-0.579239617022113,6.36353660893076,-4.54363369574354,6.14500090941181e-06,0.000181085216027718,3.58101045930223
"LPHN3|23284",0.79961138698623,4.38640360009828,4.54273295024928,6.17083459002034e-06,0.000181173696773884,3.57711591470858
"E2F7|144455",-0.636547523624584,5.92596525630673,-4.54208244338511,6.18955602640094e-06,0.000181173696773884,3.57430378626625
"SAA4|6291",0.804749190586465,2.61989881722019,4.5404828877918,6.23582259806663e-06,0.000182170603893014,3.56739058587345
"RNASE7|84659",0.731885638060989,2.1921195801546,4.53894895970681,6.28050205728484e-06,0.000183211475720074,3.56076322412311
"CHRDL1|91851",1.15447126202775,7.3331110634253,4.53335201911849,6.44614254799656e-06,0.000186698363210573,3.53659981669569
"ANLN|54443",-0.664963451449043,8.96261898823589,-4.53082708677627,6.52222998847555e-06,0.000187785441747406,3.52570843237596
"CETP|1071",0.594321410383188,4.04764661215073,4.5304289396234,6.53430619243536e-06,0.000187785441747406,3.5239915434119
"LRRN3|54674",0.705178356717055,4.72991676114571,4.52867492435862,6.5877627646845e-06,0.00018867252046518,3.51642961214353
"MEOX2|4223",0.764213083181378,5.91767430164157,4.52755493572162,6.62211519916643e-06,0.00018935695226995,3.51160257753638
"TYMP|1890",-0.516741478581957,10.3950636721175,-4.52682478150529,6.64460291605887e-06,0.000189464769064242,3.50845630721908
"PI16|221476",1.26340940598748,5.65207572782255,4.52092548845531,6.82899535211905e-06,0.000194175577111868,3.48305387014892
"IRX6|79190",0.839515665002702,3.89881429119849,4.51986838116685,6.86255073898253e-06,0.000194856016424546,3.47850531867909
"ENTHD1|150350",-0.529341493925972,2.02336900243848,-4.51849276490553,6.90645297688356e-06,0.000195827927894969,3.47258781008042
"RELN|5649",1.00749902875494,4.29680067187704,4.51765835933053,6.93321363431421e-06,0.000196311762275093,3.46899927984135
"RGS6|9628",0.790292117131132,3.45780971021155,4.51636299639169,6.97495476092319e-06,0.00019712166781656,3.46342957242239
"ANGPTL4|51129",0.798399971399158,7.63946653413981,4.51522090697856,7.01195644176732e-06,0.000197711780172116,3.45852017419828
"AKR1C2|1646",1.10765977117919,6.40787536103253,4.51398340360111,7.05226156450835e-06,0.000198571676458236,3.45320197703303
"NR4A3|8013",0.685034544128133,6.265488412105,4.51160960865856,7.13019724898892e-06,0.000200209214016339,3.44300446865186
"FANCA|2175",-0.538791834345502,7.48343198849952,-4.51044996144459,7.16856967178798e-06,0.000200957064473714,3.43802465462493
"GCOM1|145781",0.706965097968212,7.19640814108076,4.510205515989,7.17668350775476e-06,0.000200957064473714,3.43697510214393
"CDKN1C|1028",0.528125584618202,7.79421558964404,4.50848769727971,7.23395134589464e-06,0.000202001855169155,3.42960100930145
"PLXNA4|91584",0.735247711040928,7.0950384434287,4.50567260836617,7.32874682408937e-06,0.000204085941476877,3.41752250157718
"TNNT1|7138",-1.31340846224616,6.62106941454936,-4.49940068015097,7.5442441738836e-06,0.000209119049045557,3.3906380797762
"SLC24A2|25769",-0.795202011412474,2.95430086714051,-4.49247129588049,7.78938340911358e-06,0.000215137881469992,3.36097740339875
"NMNAT2|23057",0.754295018699724,5.32575200704123,4.4912693063229,7.83267476175338e-06,0.000216038829089506,3.35583686142639
"PACSIN1|29993",-0.562057077160789,5.83579825754076,-4.48924606014807,7.90606548592064e-06,0.000217766388792467,3.34718704614449
"MOSC1|64757",0.532589583268688,8.20187127612912,4.48886048880516,7.92012608439519e-06,0.000217857272525245,3.34553907082168
"RCAN1|1827",0.538222722081911,9.97439617752396,4.4873950978856,7.97378306890993e-06,0.000218486256761063,3.33927706808388
"SYNGR3|9143",-0.651673635064706,4.92454496292381,-4.48734664824697,7.9755630379021e-06,0.000218486256761063,3.33907006358424
"IQSEC3|440073",0.635823919945349,3.84942715365316,4.48705839173353,7.98616102757157e-06,0.000218486256761063,3.33783851177089
"HIST1H2BD|3017",-0.609937994575126,8.91891146485857,-4.48583103200861,8.03143701868845e-06,0.000219428397359444,3.33259557265072
"RAB26|25837",-0.737715230871681,6.53221234458257,-4.48513868609226,8.05708520973163e-06,0.000219832466402988,3.32963867273264
"TSLP|85480",0.752368197345284,2.93627028797484,4.48431377035287,8.08774686247342e-06,0.000220372052800504,3.32611616169429
"SV2B|9899",0.680099223627507,5.0170444056879,4.47891081421698,8.29135056517194e-06,0.000224409615229821,3.3030601701769
"KCNE1|3753",0.833807458693609,3.69411621746118,4.47551243900298,8.42191769082279e-06,0.000227543856474886,3.28857202091605
"ZDHHC15|158866",0.573923124972231,5.2854505847897,4.47531324304616,8.4296316303366e-06,0.000227543856474886,3.28772312572832
"CDH12|1010",0.561176143377765,2.86046388811326,4.4743497596431,8.46703844725186e-06,0.000227945735857199,3.28361765018512
"PEAR1|375033",0.505342724018304,6.98294172575607,4.46975258185051,8.64771998021014e-06,0.0002325007848597,3.26404044794966
"S100P|6286",-1.21329882956318,7.67620615567744,-4.46610291224422,8.79378341693019e-06,0.00023561685324558,3.24851203380648
"ALDH1A2|8854",0.800580021938623,4.96711773663016,4.46607665007007,8.79484296112805e-06,0.00023561685324558,3.24840033921218
"KLHL13|90293",0.785809024285397,6.73327073252553,4.4651680577449,8.83157532379336e-06,0.000236189223817961,3.24453643129547
"DIAPH3|81624",-0.557480147782415,6.90152441075037,-4.4637551494733,8.88898785243905e-06,0.000237085673511385,3.23852935779145
"P2RX6|9127",0.566675500214481,2.07901111276998,4.45932648755143,9.07126656586667e-06,0.000240764683113255,3.21971247039967
"ID4|3400",0.801915631192224,7.86648480345237,4.45926034189066,9.07401596519701e-06,0.000240764683113255,3.21943156125708
"CFD|1675",0.857915558828112,8.34193782174792,4.45801847916809,9.12578326733111e-06,0.000241821311841778,3.21415833074139
"CASQ2|845",0.777899263088807,4.43016171252321,4.45516184100702,9.24593753352964e-06,0.000244507636505188,3.20203376744032
"ARHGAP20|57569",0.646891734242747,5.44437788073317,4.45384707472341,9.30174570932577e-06,0.000245520002458018,3.19645595869037
"KCNMB1|3779",0.636418377479101,6.67891424969868,4.45259544349349,9.35517330385903e-06,0.000246608702521649,3.19114746955848
"LOC283867|283867",-0.678994606823492,3.00345685227389,-4.45036512720867,9.45110590137605e-06,0.000247846682607977,3.18169168816604
"SAA1|6288",1.1508299950372,8.2030507545299,4.44918108236369,9.50241692392246e-06,0.000248869897315408,3.17667359576271
"FOXP3|50943",-0.593258519664216,5.75419126834462,-4.44825934732721,9.54254501608081e-06,0.000249597963631209,3.17276808714755
"C2CD4B|388125",0.74152720462539,3.86825570325223,4.43837553327839,9.98315541435283e-06,0.000259775171435424,3.13093810639954
"ASTN1|460",0.7835174811156,3.46125115279054,4.43700455257587,1.00457879039632e-05,0.000260739712968891,3.12514296269119
"RHOU|58480",0.518230044938387,8.73792153597642,4.42986398503859,1.03781239373701e-05,0.000267649833263767,3.09498763060154
"SLITRK3|22865",0.531671440195291,1.16636630361404,4.42658568953535,1.05341998989688e-05,0.000271329359993158,3.08115873564848
"TINAGL1|64129",0.569454944804803,9.12857268187055,4.42566201640263,1.05785786381024e-05,0.000272126206516369,3.07726416947994
"TRPM6|140803",0.721614096196956,3.1342698812842,4.42157791619071,1.07769547869608e-05,0.000276176518559521,3.06005339791171
"SCN5A|6331",0.623820566360513,2.73543934826473,4.4198641789687,1.08612508534028e-05,0.000277633868089822,3.05283611358016
"HES6|55502",-0.591588327456473,6.73377920692687,-4.41825722197899,1.09408669997439e-05,0.000278964549634528,3.04607097637776
"OGN|4969",1.03235796993398,7.60243625061906,4.41783848375,1.09617047074126e-05,0.000279144291574298,3.04430851737524
"HS3ST4|9951",0.886739500531872,1.96982896956217,4.41547713193964,1.10799250075596e-05,0.000281800353992518,3.03437265899021
"LOC440173|440173",0.569887189333494,1.52314799265518,4.41165794962099,1.12737150768521e-05,0.000286071179827505,3.01831352549136
"MMP1|4312",-1.22844365459841,6.27528110064331,-4.41161118847078,1.12761077551173e-05,0.000286071179827505,3.01811698432331
"CST2|1470",-0.925759481297135,3.84200457140133,-4.40870822722145,1.14256009564909e-05,0.000287844802711052,3.00591951835718
"SKA1|220134",-0.622714201958483,6.58223045067519,-4.40859775243245,1.14313273094436e-05,0.000287844802711052,3.0054554857359
"RHBDL1|9028",-0.677579804922502,5.37462644535134,-4.40655937727537,1.15374780847262e-05,0.000290156824627679,2.99689561094282
"SLC16A3|9123",-0.540232764230728,9.10398602846816,-4.40523848224691,1.16067676470921e-05,0.000291175973996753,2.99135073244022
"PTH1R|5745",0.667754042547899,4.58591624535239,4.40031336689553,1.18686449630714e-05,0.0002952058924851,2.97069011610182
"EFHA2|286097",0.582447013037174,4.70715002366791,4.39966843815501,1.19033522818286e-05,0.0002952058924851,2.96798632162592
"MATN2|4147",0.732308162740935,8.88671742229951,4.39936350779364,1.19197960897211e-05,0.0002952058924851,2.96670806686686
"NCALD|83988",0.565307294924828,8.84755580292502,4.39891487141459,1.19440289255386e-05,0.000295246478141061,2.96482755803532
"CXCL2|2920",0.903179209474782,4.55750627688173,4.39622506824945,1.20903074315329e-05,0.000297771622811902,2.95355682900227
"PROL1|58503",1.19617605957573,2.54326124538703,4.39105980252491,1.23760223376988e-05,0.000303332411896746,2.93193213137427
"DEFB1|1672",0.985834538368509,4.42687399763818,4.38907673155567,1.24874200305291e-05,0.0003053234523165,2.92363639673072
"SCN9A|6335",0.555940981109264,3.86656354250647,4.38854321743048,1.25175530012702e-05,0.000305691025947787,2.92140517632257
"GEM|2669",0.503448874049741,8.87778444527418,4.38804903154373,1.25455266822005e-05,0.000306005045398975,2.91933866467814
"GPR97|222487",0.608612410648618,2.88408976250987,4.38726183886475,1.25902095798935e-05,0.000306725382605228,2.91604736505759
"GPR84|53831",-0.525297278903269,4.69354873581702,-4.38432065451858,1.27585073254699e-05,0.000309707411036136,2.90375513577222
"LRRC2|79442",0.636869152756405,3.438761714444,4.38318276799217,1.28241933217944e-05,0.000310929094370931,2.89900164599865
"USP44|84101",0.573632633288481,2.37908931434241,4.37667899049204,1.32058778354703e-05,0.000318114810115331,2.87185513085876
"CCNE2|9134",-0.566011210470897,7.47429480214744,-4.37652834699072,1.32148459030375e-05,0.000318114810115331,2.87122681137952
"FAM13C|220965",0.583590159784682,5.89052990382395,4.37077351870667,1.35618305100354e-05,0.000324538130822301,2.8472395977595
"PHKG1|5260",0.62644541479595,3.37239099435245,4.36901698222891,1.36694621315382e-05,0.000325575595800775,2.83992408527587
"CD80|941",-0.551827020303233,4.31582347004658,-4.3675598040944,1.37593693101054e-05,0.000326946516059957,2.83385747404286
"CYP1A1|1543",0.648203884118465,1.23540904322102,4.36704051266777,1.37915456301447e-05,0.000327326894820962,2.83169600066518
"RECQL4|9401",-0.561462084544606,8.3564401418246,-4.36539296270811,1.3894107476325e-05,0.000328605380675468,2.82483995985286
"FAM189A2|9413",0.802630093579138,7.02744510836726,4.36232696680147,1.40869114908881e-05,0.000332001773146718,2.81208790472022
"PROC|5624",-0.547462422565466,3.18515173118026,-4.35828935043069,1.43447163927384e-05,0.000336901140801612,2.79530788243735
"C6orf154|221424",-0.59266997008874,5.05944257427518,-4.35454369227401,1.45879033813137e-05,0.000342215647687944,2.7797546196577
"IGFBP6|3489",0.614039427398043,7.39054563652784,4.34145434328549,1.54690189280246e-05,0.000359552569687552,2.72550446455923
"HSPB2|3316",0.579300830331702,5.90750768329274,4.33741934436621,1.57507286423112e-05,0.000364472557905955,2.70881277486557
"GPR17|2840",0.565488923168368,2.24235610972004,4.3369524055069,1.57836430771914e-05,0.000364771522942625,2.70688214314515
"KCNMB2|10242",0.503322824661261,1.59028533421505,4.33622599215996,1.5834978377501e-05,0.000365124302109917,2.70387907234969
"DSG1|1828",1.0931152569634,3.17397055229932,4.33500514647291,1.59216141918025e-05,0.000366704299559774,2.6988330587499
"GPR133|283383",0.694713494925778,5.27149542953734,4.33194341829151,1.61408806085378e-05,0.000370910474369861,2.6861843201933
"GRRP1|79927",0.547520258720135,4.94852999758045,4.32964666208182,1.63072522285072e-05,0.000373911167399106,2.67670152759231
"GABRA2|2555",0.652673720374674,1.52807565689656,4.32908070418811,1.63484995367302e-05,0.000374406530679982,2.67436555946552
"C11orf53|341032",0.540626346706737,1.98874794715841,4.32678432377465,1.65168849078713e-05,0.000376983466696566,2.66489036719499
"SLC29A4|222962",0.617052572435151,6.68558626681378,4.32466358422304,1.66738602842321e-05,0.000378857801856655,2.65614420429033
"DCT|1638",0.533335325681948,1.00312502288879,4.32270446796926,1.68201367645054e-05,0.000381325496973586,2.64806827149553
"PTCHD1|139411",0.977932977703423,3.62767071570173,4.32128524278325,1.6926866578195e-05,0.000383315899189661,2.64222010154223
"C10orf90|118611",0.840480813543145,2.53007570629102,4.32049419578099,1.69866357698819e-05,0.00038423959906286,2.63896125617837
"EDNRB|1910",0.539283907356015,7.54523937203208,4.31821816744595,1.71597312121787e-05,0.000386427984861578,2.62958800386316
"SORBS1|10580",0.612555243199353,9.91053942427799,4.31418610307418,1.74705156788539e-05,0.000392553373938287,2.61299466276271
"IL1RL2|8808",0.643354594910594,3.5829112137135,4.30455801627944,1.82345018244209e-05,0.000407671260425515,2.57343228827075
"GPC3|2719",0.836028376351418,7.60759098559059,4.30444052255387,1.82440188661653e-05,0.000407671260425515,2.57295002674814
"COMP|1311",-0.983649075257459,9.83461212576881,-4.30236380079603,1.84130183045999e-05,0.000410089720106299,2.56442806942504
"GFAP|2670",0.820400467157502,3.05321647609452,4.30119050880248,1.85091575551032e-05,0.000411753905675551,2.55961514807644
"IL6|3569",0.862251021413314,4.54790683555999,4.30074506571601,1.85457822993982e-05,0.000411753905675551,2.55778824305363
"KIF18A|81930",-0.527375114991009,6.8205616325492,-4.29771758477354,1.87965423330316e-05,0.000415886338286584,2.54537641326044
"PDE11A|50940",0.68919069877689,4.76892900399506,4.29380787157635,1.91251634986891e-05,0.000421315489696366,2.52936016506676
"CNTFR|1271",1.01775103241841,5.24064794556287,4.29145413053138,1.9325636124633e-05,0.000424807278331373,2.5197247884869
"CXCL11|6373",-0.820538885605283,6.61095068214141,-4.2895275567699,1.94912160671344e-05,0.000427055919133264,2.51184187999679
"ABCC9|10060",0.539721728919149,7.55023370149829,4.28809744081782,1.96150017817744e-05,0.000428615884894655,2.50599252494374
"PHYHIP|9796",0.607025884224187,4.45706118175458,4.2870468287438,1.97064162996492e-05,0.000429909911623274,2.50169658905634
"HOXA5|3202",0.625511944976683,4.64732096307435,4.28672921895986,1.97341316370648e-05,0.00043005112485724,2.50039808789516
"EPYC|1833",-1.00416598286162,3.89593894696094,-4.28409608221881,1.99653408606283e-05,0.00043462185561658,2.48963647188386
"LYNX1|66004",0.643770819532378,7.71710100370483,4.28015798363669,2.03159619344825e-05,0.00044036043829079,2.4735534032005
"LOC400696|400696",-0.733175321291589,2.60369559979383,-4.27863963167625,2.04527073530602e-05,0.00044285033193872,2.46735631858575
"ART4|420",0.61191042769857,1.69197084524566,4.27743387959726,2.05619241980391e-05,0.000444264840330099,2.46243660926615
"PID1|55022",0.591545422001246,6.39289661584743,4.27642641070694,2.06536067772813e-05,0.000445770009814563,2.45832696213971
"COX7A1|1346",0.574210769872985,6.63757127021534,4.27439278801881,2.08398611004538e-05,0.000448355991475757,2.45003429785899
"FAM64A|54478",-0.615531862856467,6.28995689095617,-4.2665647784039,2.15718635859868e-05,0.000462140082855346,2.41814896973865
"NNAT|4826",0.768199613035061,4.18168426387777,4.26274079818406,2.1938295303769e-05,0.000467258430047529,2.40259352782997
"CLDN11|5010",0.696864686242807,6.80960676481205,4.26269587583385,2.19426350271977e-05,0.000467258430047529,2.40241086978661
"SGCG|6445",0.838290467911149,2.65190933871878,4.2626273150914,2.19492599148037e-05,0.000467258430047529,2.40213209964356
"C13orf33|84935",0.596296513191477,6.96976198536817,4.26028070483824,2.21771609422701e-05,0.000470132589818071,2.39259332008975
"AQP4|361",0.699404807861154,2.87821284200374,4.2594073342195,2.22625565464999e-05,0.000470672810537195,2.38904443569186
"OLAH|55301",0.611436898946675,1.11807962950085,4.25289863079552,2.29089011601546e-05,0.000481110688783537,2.36261888971202
"KIF23|9493",-0.502677038457777,8.53996314174834,-4.24848254640976,2.33575794743704e-05,0.000488506401300237,2.34471168225727
"SLC22A3|6581",0.738795844143115,4.71764453736351,4.24677616925896,2.3533181737859e-05,0.000490658356625083,2.33779714457695
"TSPAN7|7102",0.612908832029855,7.70752578202347,4.24289502979522,2.39372836582793e-05,0.000496018738650835,2.3220800884914
"NFIB|4781",0.584228532230737,10.6582478047411,4.24197184005144,2.40343743726363e-05,0.00049752137952354,2.3183435856631
"PTGIS|5740",0.612279642689989,8.58512118674551,4.23810193743356,2.44454651238328e-05,0.000502945570560971,2.30268915848005
"SYNM|23336",0.814448538267365,9.69822167015075,4.23743009012302,2.45175128907496e-05,0.000503915785252007,2.2999728265661
"DIRAS2|54769",0.6777731644466,2.61376451469954,4.23571532807481,2.47023192420525e-05,0.000506363213542229,2.29304179483282
"CDR1|1038",0.675280369471492,3.29112571773457,4.23138830632438,2.51745760425728e-05,0.00051428788292824,2.27556412052662
"PDLIM3|27295",0.536607756706962,9.05279877968132,4.22952713110627,2.53803412603714e-05,0.000516926568225572,2.26805178677633
"CALB2|794",0.8992789986604,6.49066982298171,4.22923005503334,2.54133328760216e-05,0.000517078315653324,2.2668529827977
"ZBTB16|7704",0.977059462030919,4.48557571308419,4.22847430351462,2.54974466702458e-05,0.000518268883372616,2.26380363284281
"PROX1|5629",0.685330515781894,3.02387397197943,4.22671380616962,2.56944163892786e-05,0.000521225911624193,2.2567023194092
"HOXD3|3232",0.503191525990885,3.95652738980373,4.2261167172169,2.57615489798077e-05,0.000522064623719927,2.25429449256088
"CENPA|1058",-0.620462771043495,6.36841641720263,-4.22249619233169,2.61722073433684e-05,0.000528798740186122,2.23970137116292
"PCDHGA3|56112",0.546441147874257,3.74270750339335,4.22000053930322,2.64588986641427e-05,0.000532465609796789,2.22964927172044
"CCDC141|285025",0.50865248851663,2.7526465749709,4.21967557784604,2.64964483449518e-05,0.000532691754462313,2.22834080069847
"CNKSR2|22866",0.638183572206747,2.47947794048515,4.21709290182014,2.67966892176742e-05,0.00053819342580537,2.21794501093193
"PROK1|84432",0.596790857882865,1.55698588747866,4.21226379952618,2.73667942145334e-05,0.000548555196904186,2.19852341678511
"BAI3|577",0.511065206827842,1.93328012888047,4.21148194675312,2.74601761127623e-05,0.000549357969644901,2.1953809998114
"NRN1|51299",0.524629333758029,7.74771571425075,4.20995256280463,2.76437185237944e-05,0.000551920198731971,2.189235741925
"ERCC6L|54821",-0.507034881878118,6.59031747680051,-4.20957650855519,2.76890276335602e-05,0.000552280162011258,2.18772503907329
"ANGPTL5|253935",0.527282457228848,1.15923922320069,4.20878911719303,2.77841260458713e-05,0.000553087150244509,2.18456231609072
"ROBO3|64221",0.518285027876737,5.76086094873973,4.20699190164282,2.80023537964263e-05,0.000556883745195138,2.17734556529977
"HIST2H3C|126961",-0.510804548245192,2.30055033425084,-4.19912246203822,2.89772664240055e-05,0.000573455287149552,2.14578079609012
"CAPN11|11131",0.613984721767283,3.63993725813564,4.19589898443,2.93858654223551e-05,0.00057927638313104,2.13286774713388
"PAK3|5063",0.680518265399785,2.68614430410039,4.19494922149091,2.95072968270775e-05,0.000580273587919439,2.12906488585508
"CILP2|148113",-0.643009629068024,7.40712674367772,-4.19426300438272,2.95953297641184e-05,0.000581142047599008,2.12631778317381
"HSD3B2|3284",0.706085584455586,1.292570545815,4.19147988443703,2.99549381711078e-05,0.000587064591746444,2.11518069881789
"AK5|26289",0.916302851858553,6.63843907751031,4.19115819243619,2.99967712700852e-05,0.000587315893967964,2.11389385963771
"ADIPOQ|9370",1.53773177193341,7.25058031883786,4.19066364609688,3.00611909504425e-05,0.000587661127042475,2.11191575120012
"HIST1H2BO|8348",-0.538236623833829,2.17650967641809,-4.19057724738726,3.00724587609782e-05,0.000587661127042475,2.11157019296985
