"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KLF14|136259",0.568038360341101,1.41542038574656,4.34111854822956,1.61555916281056e-05,0.000200287784758725,2.61442904417049
"AKAP6|9472",0.617572278454261,5.94150025188105,4.33807009309724,1.63755764822426e-05,0.000202425275035384,2.60181175529656
"C10orf54|64115",0.512680350571391,8.98373003858636,4.33799821409496,1.63807978314656e-05,0.000202425275035384,2.60151435591039
"C21orf34|388815",0.748735645184088,4.4371680494514,4.33585816647084,1.6536983018418e-05,0.00020389233934706,2.5926620509861
"ZMAT1|84460",0.518353506531984,8.24663755323819,4.33279716974832,1.6762854896885e-05,0.000206425789165108,2.58000744737691
"LOC100124692|100124692",1.0455642973314,2.35770177085509,4.32648431758945,1.72380204460667e-05,0.000210939663789068,2.55393599220989
"PRELP|5549",0.801302639117972,9.61235841144415,4.32618100032798,1.7261171802892e-05,0.000211021994655524,2.55268423052194
"COL4A6|1288",1.08066354854994,5.42967765174667,4.32589693202036,1.7282880860971e-05,0.000211159881128761,2.55151198300177
"PRKD1|5587",0.574071996562684,6.72713302546026,4.32298553228545,1.75068837253134e-05,0.000213253225643182,2.53950189836289
"LOC92659|92659",-0.528742060517619,6.86390293175063,-4.32273897691174,1.75259804629173e-05,0.000213357471119519,2.53848516254598
"C1QTNF9B|387911",0.651550394597823,2.01514025362093,4.3220447065777,1.75798614942878e-05,0.000213756333905019,2.53562245234493
"GPRIN1|114787",-0.640254537986677,7.07389867783154,-4.32015185083334,1.77275670784463e-05,0.000215164625601406,2.52781978894566
"EIF3C|8663",-0.757274164825577,7.98406985161853,-4.31664082410815,1.80046863954617e-05,0.000218170986748653,2.51335535113896
"LY6D|8581",1.11978131658663,2.66380921072617,4.31264826677977,1.83248369185562e-05,0.000220825192509625,2.496920713318
"FAM83H|286077",-0.531391422213009,11.1491828077179,-4.31210899785318,1.83684934955333e-05,0.000220956714686318,2.49470201770933
"ESRP1|54845",-0.670904933829952,11.4300292619456,-4.30796259335182,1.87074981452136e-05,0.000224767537062225,2.47765141035184
"C8orf51|78998",-0.506543182219223,6.35239288457366,-4.3076304846281,1.87349077106935e-05,0.000224963349112094,2.47628640574415
"ALDH1A1|216",0.770497871981418,8.64345819696976,4.306380571437,1.88384094245719e-05,0.000225973272909671,2.47115001641206
"HAGHL|84264",-0.84458375639957,6.24682530757789,-4.30322133309349,1.91024554487915e-05,0.000228969337217753,2.45817376424998
"MEG3|55384",0.730898544168722,5.46393976662411,4.30300853232297,1.91203675229191e-05,0.000229048426332247,2.45730003176826
"TYRO3|7301",0.53307748324383,7.73124670421101,4.29919983611088,1.94436805906108e-05,0.000232234403278416,2.44166895844555
"DMRTC1B|728656",0.798303191229833,2.71776617077959,4.29845335433176,1.95076565529252e-05,0.000232861147944559,2.43860690226369
"CLEC1A|51267",0.508164952540462,5.5075801961751,4.29779754646423,1.95640271777e-05,0.00023339642322483,2.43591720582374
"SBK1|388228",-0.689560755173062,9.08884611140308,-4.29652269144317,1.96740537277837e-05,0.000234570799598929,2.43068969705903
"STRA6|64220",-0.716242588547272,6.67333952771966,-4.29627886087636,1.9695164719456e-05,0.000234667464712942,2.42969004421937
"SAMD14|201191",-0.601348148156045,3.88872291444938,-4.2960276718495,1.9716935415002e-05,0.000234667464712942,2.42866027964046
"C7orf63|79846",0.544932363741876,6.37441913951198,4.29114589252728,2.01446298582927e-05,0.00023961216761388,2.40865848976935
"CCDC141|285025",0.65944198708214,2.8031068312307,4.29092451440346,2.01642331884447e-05,0.00023961216761388,2.40775196405392
"DMD|1756",0.822686050157749,7.8981976022132,4.29058736812897,2.01941229162912e-05,0.00023978300201778,2.40637146239044
"COL24A1|255631",-0.568448232861331,4.9358260195682,-4.2898600733055,2.02587453173461e-05,0.000240283445979657,2.40339378339782
"DBX2|440097",0.640296541163829,2.06578905724121,4.28984589538315,2.02600070282674e-05,0.000240283445979657,2.40333574113801
"NBLA00301|79804",0.624937819721028,3.4359069232936,4.28947218969236,2.02932906074912e-05,0.000240537276550738,2.40180591254475
"EPB49|2039",0.672681140497517,8.17328431620979,4.2874061287591,2.04782450165405e-05,0.000242359318848895,2.39335042183733
"SLC6A2|6530",0.826598652173854,1.83517218968092,4.28435068708321,2.07547196690002e-05,0.000245145449065875,2.38085292068175
"PHKG1|5260",0.778756636323979,3.23610116871235,4.28218401076275,2.09529275829023e-05,0.0002464799645066,2.3719958173242
"MYO16|23026",0.871842997730253,3.45523716071483,4.27939428736785,2.12107923216707e-05,0.000249079170853958,2.36059804575451
"ADAMTSL4|54507",0.642221919963122,7.50467789176569,4.27534723059626,2.15902644577898e-05,0.000253241543422917,2.34407582750829
"FCGR1C|100132417",-0.552032788783496,4.87097063411194,-4.27357703159421,2.17582750167679e-05,0.000254475030453187,2.33685361354983
"LOC728819|728819",0.609344224022128,3.59479957343627,4.27205087842666,2.19041233768757e-05,0.000255767066305031,2.33062936149114
"NDRG2|57447",0.672686763753697,10.3553072308894,4.2718928175323,2.19192817999125e-05,0.000255767066305031,2.32998484785084
"SH3BGRL2|83699",0.60653665485677,8.50442500634666,4.27032041421233,2.20706249429811e-05,0.000256879044648069,2.32357440540468
"LOC284578|284578",0.836084079009156,2.24477744395082,4.26908408865432,2.21903200858613e-05,0.000257889225108072,2.31853567491491
"IRF7|3665",-0.542490961785761,8.89972407281309,-4.26882100509805,2.22158703462945e-05,0.000258038035089347,2.31746363862708
"ZNF391|346157",0.59929277223775,4.7107430597761,4.26861756611882,2.2235647253904e-05,0.000258108600241678,2.31663469043241
"GHR|2690",0.837614734640163,8.30449312503814,4.26836530699733,2.22601934315618e-05,0.000258108600241678,2.31560686806933
"DBNDD1|79007",-0.556108774124113,9.27261564727555,-4.26737219945484,2.23570795360905e-05,0.000258935397716334,2.31156104180291
"CRHR1|1394",0.898784019000859,2.88603169630012,4.26116771274219,2.29715459049336e-05,0.000264990852903351,2.28630481384005
"TMPRSS4|56649",-1.40885779563156,4.20656964264046,-4.26005392666491,2.30835419626551e-05,0.000265979685278288,2.28177469146462
"TCEAL2|140597",0.871944303341314,3.25436289273853,4.25769394454217,2.33225713319919e-05,0.000268282851245915,2.27217961410695
"MYOM2|9172",0.749960005387337,3.94336597153936,4.2543228647032,2.36681059560167e-05,0.00027132548419001,2.25848244423292
"NUP210|23225",-0.532230200293942,11.0017950737542,-4.25314969925554,2.37894958144231e-05,0.000272408564911197,2.25371812864569
"NECAB2|54550",0.618433935222051,2.09495633330151,4.25087976889414,2.40260576076218e-05,0.000274781932122431,2.24450331408741
"AADAC|13",1.02006902261009,1.61335947922452,4.25077069622978,2.40374809478303e-05,0.000274781932122431,2.24406064986273
"PHLDB2|90102",0.54934845344195,9.244218139311,4.24827923803531,2.42998293956851e-05,0.00027699889983989,2.23395217256493
"STAC2|342667",1.58279090032898,6.49012696973439,4.24782652317879,2.4347792017032e-05,0.000277389448162528,2.23211599884347
"SLAMF8|56833",-0.606442179337739,8.13770015340659,-4.24766583106594,2.43648381444286e-05,0.000277427529940358,2.23146428978494
"GPM6B|2824",0.615916674682331,7.4815715753566,4.24540939628409,2.4605404228117e-05,0.000279851914942825,2.22231548343567
"OBSCN|84033",0.578846069239359,8.28449910972608,4.24385197974596,2.47727645304447e-05,0.000281439179527976,2.21600357213151
"GPR19|2842",-0.599005719024374,4.29996780304303,-4.24360261684671,2.47996616933962e-05,0.000281586736389683,2.21499315660268
"ANGPTL5|253935",0.715874748679286,1.19076761243824,4.24323126832174,2.4839768257803e-05,0.00028188402936055,2.21348856143313
"KIAA1199|57214",-0.998187607105348,7.47790310895816,-4.24157884554254,2.5018984892518e-05,0.00028325406962642,2.20679494830456
"CEACAM5|1048",-1.54664061571891,6.36281804384405,-4.24136973240986,2.50417523120191e-05,0.00028325406962642,2.20594805228158
"GLDN|342035",0.837149802865129,5.3793518289534,4.23811232820078,2.5398965610506e-05,0.000286783077961346,2.19276088326341
"GBP5|115362",-0.856036483988308,7.77498598489759,-4.23709886869525,2.55110905601916e-05,0.00028786862078355,2.18865999279228
"AKR1C2|1646",1.37780320045568,6.42367965384538,4.23621901193725,2.56088166862636e-05,0.000288508900285702,2.18510047284129
"SLC16A11|162515",0.796219350636066,3.05091044350063,4.23553292185386,2.56852685298348e-05,0.000289048505495556,2.18232533709457
"TLE4|7091",0.512387696774962,7.81372133693035,4.23522836330996,2.57192755221965e-05,0.000289270407192705,2.18109357862516
"FGF7|2252",0.632113007147645,7.35771948253648,4.2337571496882,2.58841563624703e-05,0.000290801745592792,2.17514457989673
"CSN3|1448",1.0483732879472,1.05278714003909,4.23351088893767,2.59118533626996e-05,0.000290951453870135,2.17414899217433
"CNTN6|27255",0.654379775175721,1.40982526734485,4.23196612066632,2.60862391356601e-05,0.000292747179213658,2.1679050300604
"DRD1|1812",0.756069994816375,1.95719490399026,4.23181915969199,2.61028874014089e-05,0.000292762251069827,2.1673111259176
"NME1-NME2|654364",-0.575173154571505,6.52203212269456,-4.22806367646987,2.65317735599655e-05,0.000296628273278138,2.15214098631061
"SPOCD1|90853",-0.825069282770142,5.61070719078048,-4.22672101392223,2.66867323527299e-05,0.000297835113826359,2.14672045932656
"HSD17B2|3294",1.11238521279047,3.75355318244029,4.22400329545743,2.70030319791451e-05,0.00030086757425305,2.13575364288725
"LOXL4|84171",0.80062575468038,6.38280907361353,4.21894524555579,2.76012436585564e-05,0.000306619330917872,2.11536075461476
"COL1A1|1277",-0.766356817024,16.0747570991581,-4.21869844129789,2.76307537231333e-05,0.000306619330917872,2.11436629193738
"COL5A2|1290",-0.651350755466118,12.7530986739082,-4.21641434112912,2.7905290705424e-05,0.000309049568014939,2.10516546255739
"GRIN2B|2904",0.574872382563894,1.00866184008168,4.21592025669184,2.79650180017254e-05,0.000309214062443518,2.1031758118763
"NDN|4692",0.561516609504317,7.96049661702232,4.21591728602492,2.79653774782396e-05,0.000309214062443518,2.10316384983628
"NKPD1|284353",0.615097435123196,3.64350768105316,4.21581647271257,2.79775793750979e-05,0.000309214062443518,2.10275790774175
"RSPO3|84870",0.793913294277943,5.82092519783837,4.21494053046026,2.80838123745464e-05,0.000309598019953855,2.09923116494005
"GOLGA8B|440270",0.687223142240451,7.6070631411242,4.21477618352304,2.8103786897358e-05,0.000309598019953855,2.09856954449763
"ANXA3|306",0.826730965832796,8.32231537366271,4.21431391802543,2.81600426693682e-05,0.000309598019953855,2.09670870870985
"RAB3C|115827",0.75732047103842,1.83287462503588,4.21424114582209,2.81689085085207e-05,0.000309598019953855,2.09641578410494
"MME|4311",0.992774155874246,8.79744100610162,4.20884657572294,2.88335850614262e-05,0.000315703585488682,2.07471482597328
"PRG4|10216",1.25154775198901,5.64681803866602,4.20754933664856,2.89956345110038e-05,0.000317306281446093,2.06950031604784
"SYNGR3|9143",-0.789712504496035,4.87089677291591,-4.20697949654027,2.90670921032855e-05,0.000317916412550521,2.06721021440458
"HCN2|610",-0.840015128815927,3.51081339447338,-4.20641905989733,2.91375340916463e-05,0.000318358245474149,2.0649581919091
"HS3ST4|9951",1.06452003567535,1.94468582872786,4.20640789211618,2.91389394350999e-05,0.000318358245474149,2.06491331891964
"ASPG|374569",0.561222506005594,1.03148257304942,4.20576464793351,2.92199937394312e-05,0.000318835605906113,2.06232890654688
"MET|4233",0.765505583316578,8.62852466694774,4.20569249861246,2.9229098557661e-05,0.000318835605906113,2.06203905005759
"AGPAT9|84803",0.660297017739011,6.09958538740901,4.20568632132922,2.92298782198936e-05,0.000318835605906113,2.06201423333399
"ATP1B2|482",0.576848088893516,5.21382408982358,4.20323809943596,2.95404436830864e-05,0.000321530259335529,2.05218143723692
"EMCN|51705",0.569089812118598,8.14004551141539,4.20110822104907,2.98131801241687e-05,0.000324150285506872,2.04363163884095
"AMY2B|280",0.633385043100052,6.52496505281334,4.20005480012558,2.99489581439666e-05,0.000325451775429202,2.03940450159929
"COL5A1|1289",-0.654745131442588,12.5232884105679,-4.19719118545127,3.03210391891377e-05,0.000328789201062717,2.02791857260708
"S1PR1|1901",0.562035473742277,8.76143437864891,4.19642276770099,3.04216294625692e-05,0.000329703366418476,2.02483772637851
"MAPK4|5596",0.987791782861944,3.4446322020003,4.19468802863734,3.06498864871464e-05,0.000331644549402607,2.01788454695865
"DSEL|92126",0.607493447227929,7.92625142737419,4.19355053157465,3.08004426735259e-05,0.000332740107751084,2.01332671857979
"NPM2|10361",0.686097872628786,2.54376022301592,4.1932956540116,3.08342740536149e-05,0.000332927935048232,2.0123056130434
"FNDC1|84624",-0.794037973803086,9.79574570130348,-4.19264710671747,3.09205191489782e-05,0.000333260888017045,2.0097076311442
"ENPP2|5168",0.763346712615051,8.99141023710025,4.19256873876064,3.09309562155607e-05,0.000333260888017045,2.00939372693508
"GNAL|2774",0.721278953567319,5.56399394217885,4.19197862618376,3.10096553781848e-05,0.00033375357423251,2.00703020024655
"GOLGA8A|23015",0.624831316863597,8.70906119956923,4.19133501648892,3.10957064372663e-05,0.000334501900543282,2.00445276743917
"FBLN5|10516",0.58947350133156,9.81907626504538,4.19058190499378,3.11966866491538e-05,0.0003352319114714,2.00143729660027
"CILP2|148113",-0.79270562801764,7.14396863920383,-4.18953231658595,3.13379405960036e-05,0.000336214418318014,1.99723558816411
"CUBN|8029",0.506101885239954,4.96265505532247,4.18825020049893,3.15113145328333e-05,0.000337716549876765,1.99210438597328
"LOC401093|401093",0.509455335816684,6.08221014840673,4.1872339287461,3.16493881482544e-05,0.000339016858762651,1.98803819160006
"TNFSF4|7292",-0.574854547181837,6.85827929935808,-4.18698149931344,3.168377313915e-05,0.000339026420297089,1.98702834453727
"LYNX1|66004",0.797690228396955,7.56936447003085,4.18252676677042,3.22964637907752e-05,0.00034467153897957,1.96921667396004
"PRKAR2B|5577",0.696996624084607,9.94956872460963,4.18117412763679,3.24847231266549e-05,0.00034631554486526,1.96381189651644
"DBC1|1620",1.11178400633991,4.23662906233769,4.17844566785964,3.28676518390461e-05,0.00034911102386227,1.95291478249946
"KIF26A|26153",0.61425646505759,6.09049121427517,4.17594064180768,3.32230027117984e-05,0.00035160698427452,1.9429160009131
"C7orf58|79974",0.733146234980953,7.56032560610508,4.17252035410268,3.3714097268044e-05,0.000356232724003941,1.92927318866992
"SOD3|6649",0.807627071986151,7.65455354032527,4.16943991270956,3.4162302480352e-05,0.000360666756209625,1.9169950687532
"CPS1|1373",0.772127563574776,5.81449599272081,4.16927004683427,3.41871822754394e-05,0.000360666756209625,1.91631826339128
"KRT19|3880",-0.799166716921598,14.1169523783706,-4.16545935446324,3.47498778745216e-05,0.000366030841607539,1.90114203203431
"AFF2|2334",0.653485246177227,4.61185528226681,4.16408863410912,3.49544284607436e-05,0.000367544760906716,1.8956863186628
"ISM1|140862",0.729565999417642,7.50972664130394,4.16366237667952,3.50182714382923e-05,0.000367900833040076,1.89399008629151
"PTCHD3|374308",0.900483960737313,1.64287518583769,4.16335503291342,3.50643728770097e-05,0.000368194102123995,1.89276715704164
"BEND7|222389",0.814656657420724,7.13260124342501,4.16277258171813,3.51518987991132e-05,0.000368921820211533,1.89044980382401
"DLEC1|9940",0.654058599945784,3.18368800800852,4.16125224189263,3.53813434632628e-05,0.000370753260048527,1.88440240207428
"CMTM7|112616",0.514843873292875,8.40316230755647,4.15972730787739,3.56129125605218e-05,0.000372986763987462,1.87833884112671
"SEMA3G|56920",0.711702441077414,8.6356438705004,4.15524695317354,3.63016494514723e-05,0.000378438153009813,1.86053596192527
"ANKRD20A3|441425",0.609991688532956,2.58434221487561,4.15498337999812,3.63425590994447e-05,0.000378662903219606,1.85948921229578
"SPEG|10290",0.624450344614185,7.43367067601316,4.1547505157011,3.63787388605956e-05,0.000378662903219606,1.8585644719977
"PDE8B|8622",0.878574712194856,6.01692664755601,4.15471706211757,3.6383939305703e-05,0.000378662903219606,1.85843162667898
"FCGR1B|2210",-0.518964150580597,6.45565030617798,-4.15457815509016,3.6405540324959e-05,0.000378662903219606,1.85788003305253
"KLK8|11202",1.14451390921408,3.04913978328,4.15450623818925,3.64167287018312e-05,0.000378662903219606,1.85759446114509
"SLCO1C1|53919",0.549634403522918,1.92572891390921,4.15384634335862,3.65195438074003e-05,0.00037953704537003,1.8549743314917
"RASGEF1C|255426",0.749730903656952,1.71565717736938,4.1529470468139,3.66601036671947e-05,0.000380411993204693,1.85140428984032
"PID1|55022",0.731863663116007,6.47950603971161,4.15241071021426,3.67441778195994e-05,0.000381089077847228,1.84927548309377
"FCRL4|83417",-0.534044951460395,1.13122992488352,-4.15082223668222,3.6994258562229e-05,0.00038329005352729,1.84297211227745
"C11orf92|399948",0.932341327595579,4.45194491432912,4.15051102244974,3.7043443781371e-05,0.000383603334707854,1.84173742323816
"TNFRSF9|3604",-0.769534849064461,3.48899564127906,-4.15005173478026,3.7116144629674e-05,0.000383963386830736,1.83991543948699
"ZBED2|79413",-0.799254852487372,3.27791446569512,-4.14851221032774,3.73608279398503e-05,0.000385706252749754,1.83380958297396
"CTHRC1|115908",-0.679287166542167,10.2917954653516,-4.1457719899328,3.78001439230688e-05,0.000389844072196906,1.82294702983414
"TRIM29|23650",1.13688933157906,8.48793009710314,4.1445946385801,3.79904038500026e-05,0.000391208405871466,1.81828197348814
"ENDOU|8909",0.620221755979696,2.31976412003862,4.14275992708884,3.82887099934387e-05,0.00039360506233823,1.81101475665143
"MOBKL2B|79817",0.54266146580305,7.72251645079575,4.14231697637362,3.83610626003622e-05,0.000393873139222576,1.80926070683227
"TMEM132A|54972",-0.600691990062718,10.1457601910084,-4.14121173879406,3.85421621743911e-05,0.000395281698693287,1.80488483318782
"BRCA2|675",-0.506713634635218,7.24263555043619,-4.13943759923953,3.88345665700259e-05,0.000397877429256161,1.7978629606921
"ESYT3|83850",0.699992085676564,3.75981743024813,4.13861312250524,3.89711694448594e-05,0.000398873268660859,1.79460073812463
"FEZ1|9638",0.51437307927865,6.55634931536449,4.13505007433022,3.95667831033521e-05,0.000403744719721453,1.78050988402932
"SLIT3|6586",0.65089134200072,9.36693969960548,4.13024522903548,4.03837004701081e-05,0.000411458488181852,1.76152639931333
"FOSL1|8061",0.636349861622972,5.14426852014637,4.12705828378501,4.09343629255197e-05,0.000415813435738659,1.74894669476974
"DRP2|1821",-0.605545810097974,3.75421089872093,-4.12674784246282,4.09883830774223e-05,0.000416044196197179,1.7477217969005
"RUNDC3B|154661",0.606312531457269,4.92181354900877,4.12669157858,4.09981808551925e-05,0.000416044196197179,1.74749980780067
"CREB5|9586",0.607116874871109,6.75148972164575,4.12450644348303,4.1380427005942e-05,0.000419082913824561,1.73888059249937
"STX11|8676",0.569912739597069,6.74563797168661,4.12411177244964,4.14498271785395e-05,0.000419575875614766,1.73732428593771
"F3|2152",0.681253941324797,8.43115460263581,4.12282088291822,4.1677594905406e-05,0.000421459994435537,1.7322349125773
"EMILIN3|90187",0.919205890527351,3.61801139195916,4.1225247548231,4.1730012011225e-05,0.000421779377517349,1.73106763238315
"SEC31B|25956",0.553114799247644,6.05901960459192,4.12210287530913,4.18047964116968e-05,0.000422324402871657,1.72940480233676
"HIST1H3D|8351",-0.928443717723572,4.39381281854028,-4.12177673950401,4.18626961241963e-05,0.000422698395528357,1.7281194555434
"CES1|1066",1.08917183629117,7.21112530196388,4.12070106379959,4.20542044278075e-05,0.00042354446209948,1.72388075491707
"NUDT7|283927",0.526474064483445,5.77983547310806,4.11911039728337,4.23389264241352e-05,0.000426019664739869,1.717614667047
"SLC16A7|9194",0.777013088835788,4.69688278930716,4.11815597883186,4.25106415828607e-05,0.000427110639625317,1.71385604914869
"ADAMTS3|9508",0.577666701968537,5.10398048648991,4.11414527890578,4.32394939212107e-05,0.00043400275381007,1.69807049979195
"BBOX1|8424",1.16485828896356,5.07789870256489,4.1110974716308,4.38012892874949e-05,0.000438988664170957,1.68608457349595
"RAMP1|10267",-0.857975129949113,6.83730452479017,-4.10880569936088,4.422828888726e-05,0.000443048841426313,1.67707744275292
"IL9R|3581",-0.569723688517293,2.45522617694631,-4.10832282703259,4.43187601540766e-05,0.000443735558515964,1.67518026764422
"ARC|23237",1.00586952076948,4.17357215242756,4.10799367622414,4.43805308397874e-05,0.000444134378077852,1.67388717669785
"DARC|2532",1.2082047469207,7.32036894592819,4.1075821782035,4.44578704623396e-05,0.000444534510235421,1.67227071828284
"SPP1|6696",-0.847725950217331,11.2561738681399,-4.1074205864784,4.44882760777489e-05,0.000444534510235421,1.67163599125225
"EGFL7|51162",0.533780657410244,8.35879606227558,4.10476952141123,4.49899396049439e-05,0.000448459540769123,1.66122609634312
"LIMS2|55679",0.543750111283391,8.26510513071877,4.10463392970894,4.5015741723245e-05,0.000448495911017272,1.66069384297982
"HIST1H2AD|3013",-0.624159748037161,1.82623824480337,-4.10267960493738,4.5389201194173e-05,0.000451772064000016,1.65302417587881
"HCG4P6|80868",0.515198084182859,2.22605661085094,4.10048395500828,4.58122881529541e-05,0.00045553525228711,1.64441159629378
"ARHGAP36|158763",1.33900807183788,2.37029280569176,4.10035953898329,4.5836374131499e-05,0.000455551003579871,1.64392369807927
"CCL21|6366",1.27443418583064,6.25647918176527,4.09955474007311,4.59924678802894e-05,0.000456654003058587,1.64076801545288
"ZNF662|389114",0.678403574764765,6.84397461392774,4.09938033220029,4.60263614657573e-05,0.000456766513663852,1.64008422580175
"ADRA1B|147",0.691009214540039,3.75448961530783,4.09792062807205,4.63109654001415e-05,0.000458916052141881,1.6343623470285
"C19orf21|126353",-0.994366281842789,8.33506607423496,-4.09538066430639,4.68101821666648e-05,0.000462730536115298,1.62441060672834
"IRX6|79190",0.970000932470763,3.7907057218106,4.09194384210227,4.74938166269952e-05,0.000468801715072412,1.61095429399831
"AIM1L|55057",-0.790693344156286,3.56701390345769,-4.09121174676105,4.76406615770943e-05,0.000470022024185318,1.60808928820446
"PTCH1|5727",0.612652316316686,7.08546826924498,4.09036205893883,4.78116342662328e-05,0.000471479072440274,1.60476470573335
"LQK1|642946",-0.61853318524151,4.47672398179441,-4.08976156234089,4.79328165214613e-05,0.000471789175164941,1.60241553394653
"NTRK3|4916",1.02989301004561,5.231259560513,4.08972604905542,4.7939992354176e-05,0.000471789175164941,1.60227661456488
"HSPA12A|259217",0.511233713883187,8.00746090094218,4.08966562796651,4.79522034157852e-05,0.000471789175164941,1.60204026452792
"ANKRD22|118932",-0.718138488376143,6.98153449278804,-4.08945536465397,4.79947205279666e-05,0.000471789175164941,1.60121780050778
"CCDC36|339834",0.558413946529616,3.43336609588825,4.08919794559505,4.80468217143534e-05,0.00047195919728631,1.60021093747215
"FHOD3|80206",0.576200809973469,7.63887687158577,4.08813515963015,4.82624972167311e-05,0.000473847844884928,1.59605462128097
"CCR8|1237",-0.755774062385661,3.02194434703849,-4.08747462636199,4.83970050335327e-05,0.000474938132284959,1.59347194436978
"MMP27|64066",0.604952287555504,1.27454803357367,4.08659815761015,4.85760347616957e-05,0.000476002818853112,1.59004557746115
"ALX4|60529",0.783857413448373,2.03676058765046,4.08574023045969,4.87518863035301e-05,0.000477263993334123,1.58669237437444
"C6orf142|90523",0.602623797283946,1.38267740138821,4.08522988065512,4.88567807046398e-05,0.000477775922990222,1.5846979940912
"GNAI1|2770",0.620275305909504,7.9449926887216,4.08387220255494,4.9136874943429e-05,0.000479179206758054,1.57939352372181
"CRB2|286204",0.696297738013601,3.1287168083786,4.07735530611509,5.05027004645536e-05,0.000491551524473504,1.55395533837518
"ACADS|35",0.542987445869866,8.02902086783946,4.0765606130898,5.06716994280579e-05,0.000492959420913518,1.55085597121993
"HIST3H2BB|128312",-0.674166487663133,2.3810485445628,-4.07530005752422,5.09408705778448e-05,0.000494864647240148,1.54594088575496
"CKMT2|1160",0.810010702905635,3.6329538119799,4.07295736563679,5.14447251761191e-05,0.000499280182737551,1.53681025258139
"HMGA2|8091",-0.620001809383839,2.49116467641338,-4.06787960214214,5.255311933265e-05,0.000508574522413719,1.51703690020918
"ALPL|249",0.634878003127184,7.97939211937996,4.06665741507335,5.28232689264531e-05,0.000510456839816727,1.51228109116576
"ID1|3397",0.515451979949127,7.53075785567905,4.06550584054116,5.30790165745412e-05,0.000512194800072253,1.50780130059203
"METRN|79006",-0.698838209675616,8.11539016359754,-4.064071530289,5.33991999013381e-05,0.000514303901999329,1.50222332208981
"ACADL|33",1.14553991231959,2.83407924811099,4.05958328549791,5.44130067838663e-05,0.000521563125547658,1.48478085399052
"HRCT1|646962",0.847403267736474,4.31903635989823,4.05916237833407,5.45090130051333e-05,0.000522012756995706,1.48314604528414
"RNF186|54546",0.754156617882547,1.42914700422028,4.04649249143616,5.74753641361332e-05,0.000546542389354634,1.43401185579279
"TCF7L1|83439",0.56254671046229,8.73180138504296,4.04569628340901,5.76668041979133e-05,0.00054810537605012,1.43092903938185
"PTCH2|8643",0.604877012754166,4.51015069043327,4.04443257739518,5.79718923292681e-05,0.000550230173561196,1.42603732031868
"LOC84856|84856",0.719165648705702,3.88008764062884,4.04264780131274,5.84053893378762e-05,0.0005538253429252,1.41913106264946
"CCDC19|25790",-0.715585015148185,5.70895622861397,-4.0414183303717,5.87057980261625e-05,0.000555948745681026,1.41437527354071
"L1CAM|3897",0.971359675634203,5.45425417887,4.04128214497214,5.87391635965283e-05,0.000555948745681026,1.41384857180525
"WIF1|11197",1.37242756003998,2.93465516538676,4.04033934564524,5.89706444468526e-05,0.000557878830292771,1.41020272804036
"OLAH|55301",0.582500260514102,1.17071989194355,4.03858597215227,5.9403445313093e-05,0.000561448529581497,1.40342452251395
"KLK5|25818",1.41729969538177,5.51027047327103,4.03479188800704,6.0350312870599e-05,0.000569069438316384,1.3887669469938
"ZNF488|118738",0.711888147618076,3.39927087773852,4.0329932324971,6.080417987605e-05,0.000572815552159437,1.38182285413779
"FBN2|2201",-0.874579887679147,6.35214139116433,-4.02659744314913,6.24444442709442e-05,0.000586279868196533,1.35715452082993
"ITIH3|3699",0.659505531358461,2.89280969501207,4.02592272596298,6.26199091735832e-05,0.000587460640045965,1.35455434297121
"PRKCA|5578",0.54132649542643,7.20948127285863,4.02551535585559,6.27260749353989e-05,0.000588184060707342,1.35298465024899
"CFI|3426",0.528061766735661,8.07463151773804,4.02469149575064,6.29413052567092e-05,0.000589929039315776,1.34981058782676
"ITM2A|9452",0.697566846347521,8.28702258375529,4.02378593051206,6.31786888596326e-05,0.000591129888546565,1.34632245891623
"HOXA4|3201",0.652557998730056,4.80065231071254,4.02375724342327,6.31862227125101e-05,0.000591129888546565,1.34621197194666
"RPH3A|22895",0.506678950965016,1.57387932705,4.0235843963264,6.32316341547293e-05,0.000591281493516164,1.34554627544317
"STON1|11037",0.501128773493268,8.06329263108962,4.02216396262424,6.36059934456074e-05,0.000594233196726498,1.34007670854504
"GNAZ|2781",0.50788487606773,7.45763267323955,4.02167169919535,6.37362206631461e-05,0.000594352734834359,1.33818161426061
"APBA1|320",0.51327095463373,6.99641193438374,4.01904336857749,6.44358305673164e-05,0.000600323695276264,1.32806693484758
"IL34|146433",0.657195655341039,6.33299278840026,4.01687946599267,6.50172792846315e-05,0.000604920419684471,1.31974427256748
"ALB|213",1.48403679430639,4.25816290111003,4.01687360600864,6.50188606190866e-05,0.000604920419684471,1.31972174009449
"GPR109B|8843",0.630905988352453,4.39493850856872,4.01494433713976,6.55414672073523e-05,0.000608663763125159,1.31230513525106
"C11orf93|120376",0.6619356733908,3.71388298374701,4.01229980473576,6.62643024575645e-05,0.00061453083062455,1.30214440980166
"INHBB|3625",0.644637404652788,9.11195832855796,4.01126413673236,6.6549438370503e-05,0.000616610242476354,1.29816694875824
"TSHZ2|128553",0.713741716896303,6.49910023501568,4.0091083409612,6.71466990973306e-05,0.000621291098366297,1.28989081012723
"IGF2AS|51214",0.506302896758918,1.53254851313409,4.00477728751979,6.83620093782846e-05,0.0006308062351246,1.27327667982066
